specimenURN	imageURN
specimenURN	ROI
urn:cite:botcar:sloane.133	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_100_0555
urn:cite:botcar:sloane.360	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_121_0535
urn:cite:botcar:sloane.360	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_121_0535@0.555,0.168,0.26,0.667
urn:cite:botcar:sloane.149	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_028_0631
urn:cite:botcar:sloane.149	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_028_0631@0.676,0.53,0.208,0.183
urn:cite:botcar:sloane.245	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_058_0600
urn:cite:botcar:sloane.274	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596
urn:cite:botcar:sloane.293	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_064_0442
urn:cite:botcar:sloane.3	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_064_0442
urn:cite:botcar:sloane.37	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_129_0528
urn:cite:botcar:sloane.19	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_034_0634
urn:cite:botcar:sloane.243	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_079_0432
urn:cite:botcar:sloane.246	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_036_0475
urn:cite:botcar:sloane.246	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_036_0475@0.759,0.11,0.208,0.805
urn:cite:botcar:sloane.386	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596
urn:cite:botcar:sloane.386	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596@0.719,0.144,0.161,0.156
urn:cite:botcar:sloane.96	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_019_0491
urn:cite:botcar:sloane.96	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_019_0491@0.326,0.0962,0.625,0.669
urn:cite:botcar:sloane.41	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_025_0488
urn:cite:botcar:sloane.337	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_116_0539
urn:cite:botcar:sloane.284	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_027_0483
urn:cite:botcar:sloane.284	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_027_0483@0.0923,0.115,0.774,0.683
urn:cite:botcar:sloane.414	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_032_0476
urn:cite:botcar:sloane.414	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_032_0476@0.173,0.686,0.713,0.273
urn:cite:botcar:sloane.343	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_034_0477
urn:cite:botcar:sloane.343	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_034_0477@0.411,0.0625,0.54,0.591
urn:cite:botcar:sloane.288	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_037_0478
urn:cite:botcar:sloane.288	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_037_0478@0.68,0.484,0.262,0.455
urn:cite:botcar:sloane.138	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_039_0479
urn:cite:botcar:sloane.138	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_039_0479@0.058,0.0317,0.347,0.744
urn:cite:botcar:sloane.24	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_041_0456
urn:cite:botcar:sloane.24	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_041_0456@0.589,0.0883,0.357,0.798
urn:cite:botcar:sloane.313	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_058a_0436
urn:cite:botcar:sloane.313	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_058a_0436@0.104,0.0724,0.536,0.842
urn:cite:botcar:sloane.70	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_114_0545
urn:cite:botcar:sloane.70	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_114_0545@0.6,0.157,0.228,0.574
urn:cite:botcar:sloane.66	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_017_0495
urn:cite:botcar:sloane.66	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_017_0495@0.0833,0.218,0.493,0.72
urn:cite:botcar:sloane.87	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_018_0492
urn:cite:botcar:sloane.87	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_018_0492@0.549,0.118,0.409,0.651
urn:cite:botcar:sloane.287	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486
urn:cite:botcar:sloane.287	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486@0.0417,0.286,0.417,0.683
urn:cite:botcar:sloane.286	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486
urn:cite:botcar:sloane.286	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486@0.554,0.278,0.378,0.684
urn:cite:botcar:sloane.331	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486
urn:cite:botcar:sloane.331	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486@0.25,0.0764,0.299,0.537
urn:cite:botcar:sloane.266	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486
urn:cite:botcar:sloane.266	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_030_0486@0.47,0.0536,0.283,0.626
urn:cite:botcar:sloane.408	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_031_0474
urn:cite:botcar:sloane.408	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_031_0474@0.147,0.62,0.811,0.311
urn:cite:botcar:sloane.256	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_037_0478
urn:cite:botcar:sloane.256	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_037_0478@0.412,0.0883,0.527,0.694
urn:cite:botcar:sloane.159	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_057_0437
urn:cite:botcar:sloane.159	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_057_0437@0.371,0.105,0.61,0.537
urn:cite:botcar:sloane.324	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_083_0572
urn:cite:botcar:sloane.324	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_083_0572@0.0208,0.124,0.531,0.787
urn:cite:botcar:sloane.222	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_086_0564
urn:cite:botcar:sloane.222	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_086_0564@0.0982,0.216,0.362,0.579
urn:cite:botcar:sloane.69	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_015_0496
urn:cite:botcar:sloane.69	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_015_0496@0.155,0.0565,0.5,0.719
urn:cite:botcar:sloane.33	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_065_0441
urn:cite:botcar:sloane.33	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_065_0441@0.644,0.131,0.338,0.515
urn:cite:botcar:sloane.305	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_065_0441
urn:cite:botcar:sloane.305	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_065_0441@0.371,0.106,0.347,0.417
urn:cite:botcar:sloane.32	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_122_0536
urn:cite:botcar:sloane.32	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_122_0536@0.57,0.137,0.354,0.742
urn:cite:botcar:sloane.363	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_058b_0453
urn:cite:botcar:sloane.363	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_058b_0453@0.165,0.652,0.496,0.271
urn:cite:botcar:sloane.378	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596
urn:cite:botcar:sloane.378	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596@0.592,0.69,0.24,0.172
urn:cite:botcar:sloane.317	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_010_0505
urn:cite:botcar:sloane.317	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_010_0505@0.58,0.0685,0.406,0.639
urn:cite:botcar:sloane.5	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_010_0505
urn:cite:botcar:sloane.5	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_010_0505@0.113,0.0595,0.457,0.66
urn:cite:botcar:sloane.393	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_010_0505
urn:cite:botcar:sloane.393	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_010_0505@0.385,0.261,0.33,0.671
urn:cite:botcar:sloane.398	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_102_0556
urn:cite:botcar:sloane.325	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_111_0542
urn:cite:botcar:sloane.325	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_111_0542@0.371,0.234,0.402,0.665
urn:cite:botcar:sloane.44	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_111_0542
urn:cite:botcar:sloane.44	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_111_0542@0.11,0.113,0.329,0.784
urn:cite:botcar:sloane.56	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_123_0537
urn:cite:botcar:sloane.56	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_123_0537@0.103,0.212,0.254,0.629
urn:cite:botcar:sloane.123	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_123_0537
urn:cite:botcar:sloane.123	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_123_0537@0.332,0.0883,0.201,0.725
urn:cite:botcar:sloane.128	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_123_0537
urn:cite:botcar:sloane.128	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_123_0537@0.518,0.185,0.32,0.626
urn:cite:botcar:sloane.272	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_127_0530
urn:cite:botcar:sloane.272	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_127_0530@0.429,0.137,0.376,0.688
urn:cite:botcar:sloane.425	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_130_0526
urn:cite:botcar:sloane.199	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_134_0520
urn:cite:botcar:sloane.199	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_134_0520@0.432,0.129,0.488,0.692
urn:cite:botcar:sloane.110	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_017_0495
urn:cite:botcar:sloane.110	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_017_0495@0.122,0.0774,0.423,0.237
urn:cite:botcar:sloane.395	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_018_0492
urn:cite:botcar:sloane.395	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_018_0492@0.0893,0.0675,0.228,0.699
urn:cite:botcar:sloane.307	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_028_0631
urn:cite:botcar:sloane.307	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_028_0631@0.204,0.144,0.351,0.661
urn:cite:botcar:sloane.346	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_029_0624
urn:cite:botcar:sloane.346	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_029_0624@0.546,0.177,0.249,0.592
urn:cite:botcar:sloane.134	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_029_0624
urn:cite:botcar:sloane.134	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_029_0624@0.217,0.177,0.356,0.599
urn:cite:botcar:sloane.367	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_030_0623
urn:cite:botcar:sloane.367	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_030_0623@0.753,0.282,0.11,0.43
urn:cite:botcar:sloane.23	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_033_0472
urn:cite:botcar:sloane.23	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_033_0472@0.565,0.0714,0.409,0.745
urn:cite:botcar:sloane.25	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_033_0472
urn:cite:botcar:sloane.25	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_033_0472@0.0432,0.136,0.445,0.77
urn:cite:botcar:sloane.20	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_034_0477
urn:cite:botcar:sloane.20	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_034_0477@0.0536,0.0278,0.374,0.664
urn:cite:botcar:sloane.404	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_040_0621
urn:cite:botcar:sloane.404	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_040_0621@0.344,0.155,0.363,0.675
urn:cite:botcar:sloane.423	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_040_0457
urn:cite:botcar:sloane.423	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_040_0457@0.0774,0.0407,0.58,0.771
urn:cite:botcar:sloane.210	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_040_0621
urn:cite:botcar:sloane.210	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_040_0621@0.144,0.144,0.241,0.721
urn:cite:botcar:sloane.181	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_040_0621
urn:cite:botcar:sloane.181	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_040_0621@0.644,0.165,0.229,0.692
urn:cite:botcar:sloane.427	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_041_0617
urn:cite:botcar:sloane.427	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_041_0617@0.186,0.117,0.695,0.428
urn:cite:botcar:sloane.58	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_042_0619
urn:cite:botcar:sloane.58	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_042_0619@0.574,0.205,0.208,0.566
urn:cite:botcar:sloane.64	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_042_0619
urn:cite:botcar:sloane.64	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_042_0619@0.183,0.146,0.26,0.62
urn:cite:botcar:sloane.179	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_042_0619
urn:cite:botcar:sloane.179	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_042_0619@0.412,0.13,0.213,0.774
urn:cite:botcar:sloane.93	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_048_0608
urn:cite:botcar:sloane.93	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_048_0608@0.146,0.109,0.348,0.753
urn:cite:botcar:sloane.338	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_049_0609
urn:cite:botcar:sloane.338	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_049_0609@0.141,0.185,0.241,0.674
urn:cite:botcar:sloane.257	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_049_0461
urn:cite:botcar:sloane.257	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_049_0461@0.39,0.0933,0.606,0.758
urn:cite:botcar:sloane.173	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_049_0609
urn:cite:botcar:sloane.173	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_049_0609@0.323,0.246,0.543,0.56
urn:cite:botcar:sloane.344	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_051_0468
urn:cite:botcar:sloane.344	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_051_0468@0.107,0.0437,0.378,0.745
urn:cite:botcar:sloane.176	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_053_0458
urn:cite:botcar:sloane.176	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_053_0458@0.0863,0.0427,0.406,0.921
urn:cite:botcar:sloane.104	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_054_0459
urn:cite:botcar:sloane.104	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_054_0459@0.314,0.0714,0.338,0.58
urn:cite:botcar:sloane.129	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_063_0593
urn:cite:botcar:sloane.129	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_063_0593@0.549,0.14,0.284,0.747
urn:cite:botcar:sloane.140	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_064_0594
urn:cite:botcar:sloane.140	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_064_0594@0.238,0.184,0.289,0.676
urn:cite:botcar:sloane.291	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_064_0594
urn:cite:botcar:sloane.291	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_064_0594@0.519,0.156,0.241,0.688
urn:cite:botcar:sloane.154	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_066_0590
urn:cite:botcar:sloane.333	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_072_0428
urn:cite:botcar:sloane.333	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_072_0428@0.173,0.116,0.461,0.792
urn:cite:botcar:sloane.204	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_073_0585
urn:cite:botcar:sloane.190	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_074_0434
urn:cite:botcar:sloane.190	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_074_0434@0.204,0.117,0.335,0.6
urn:cite:botcar:sloane.387	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_008_0506
urn:cite:botcar:sloane.387	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_008_0506@0.138,0.0923,0.545,0.822
urn:cite:botcar:sloane.290	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_083_0430
urn:cite:botcar:sloane.290	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_083_0430@0.362,0.109,0.54,0.6
urn:cite:botcar:sloane.381	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_083_0430
urn:cite:botcar:sloane.381	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_083_0430@0.0565,0.275,0.223,0.689
urn:cite:botcar:sloane.158	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_084_0429
urn:cite:botcar:sloane.158	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_084_0429@0.391,0.215,0.518,0.705
urn:cite:botcar:sloane.185	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_009_0502
urn:cite:botcar:sloane.185	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_009_0502@0.473,0.0685,0.527,0.65
urn:cite:botcar:sloane.186	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_009_0502
urn:cite:botcar:sloane.186	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_009_0502@0.113,0.155,0.473,0.792
urn:cite:botcar:sloane.215	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_092_0418
urn:cite:botcar:sloane.215	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_092_0418@0.484,0.0962,0.427,0.721
urn:cite:botcar:sloane.379	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_096_0413
urn:cite:botcar:sloane.379	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_096_0413@0.528,0.106,0.137,0.835
urn:cite:botcar:sloane.183	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_113_0544
urn:cite:botcar:sloane.167	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_114_0545
urn:cite:botcar:sloane.167	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_114_0545@0.173,0.111,0.412,0.782
urn:cite:botcar:sloane.356	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_020_0490
urn:cite:botcar:sloane.356	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_020_0490@0.436,0.31,0.243,0.619
urn:cite:botcar:sloane.83	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_035_0480
urn:cite:botcar:sloane.83	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_035_0480@0.466,0.197,0.466,0.741
urn:cite:botcar:sloane.409	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_035_0480
urn:cite:botcar:sloane.409	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_035_0480@0.0357,0.32,0.256,0.649
urn:cite:botcar:sloane.102	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_035_0480
urn:cite:botcar:sloane.102	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_035_0480@0.539,0.0784,0.251,0.628
urn:cite:botcar:sloane.298	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_040_0457
urn:cite:botcar:sloane.298	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_040_0457@0.412,0.532,0.387,0.425
urn:cite:botcar:sloane.374	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_041_0456
urn:cite:botcar:sloane.374	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_041_0456@0.19,0.508,0.177,0.344
urn:cite:botcar:sloane.390	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_006_0499
urn:cite:botcar:sloane.390	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_006_0499@0.262,0.247,0.341,0.643
urn:cite:botcar:sloane.267	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_060_0445
urn:cite:botcar:sloane.267	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_060_0445@0.131,0.0982,0.307,0.822
urn:cite:botcar:sloane.27	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596
urn:cite:botcar:sloane.27	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS232_061_0596@0.134,0.688,0.432,0.185
urn:cite:botcar:sloane.429	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_062_0452
urn:cite:botcar:sloane.429	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_062_0452@0.371,0.104,0.268,0.664
urn:cite:botcar:sloane.314	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_007_0504
urn:cite:botcar:sloane.314	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_007_0504@0.545,0.104,0.362,0.624
urn:cite:botcar:sloane.79	urn:cite:fufolioimg:BotCarCatesbyHS.Catesby_HS212_071_0448
